Education_Sector,Entity_Type,School_No,School_Name,School_Type,School_Status,"Prep Males Total""""","Prep Females Total""""","Prep Total""""","Year 1 Males Total""""","Year 1 Females Total""""","Year 1 Total""""","Year 2 Males total""""","Year 2 Females Total""""","Year 2 Total""""","Year 3 Males Total""""","Year 3 Females Total""""","Year 3 Total""""","Year 4 Males Total""""","Year 4 Females Total""""","Year 4 Total""""","Year 5 Males Total""""","Year 5 Females Total""""","Year 5 Total""""","Year 6 Males Total""""","Year 6 Females Total""""","Year 6 Total""""","Primary Ungraded Males Total""""","Primary Ungraded Females Total""""","Primary Ungraded Total""""","Primary Total""""","Year 7 Males Total""""","Year 7 Females Total""""","Year 7 Total""""","Year 8 Males Total""""","Year 8 Females Total""""","Year 8 Total""""","Year 9 Males Total""""","Year 9 Females Total""""","Year 9 Total""""","Year 10 Males Total""""","Year 10 Females Total""""","Year 10 Total""""","Year 11 Males Total""""","Year 11 Females Total""""","Year 11 Total""""","Year 12 Males""""","Year 12 Females""""","Year 12 Total""""","Secondary Ungraded Males Total""""","Secondary Ungraded Females Total""""","Secondary Ungraded Total""""","Secondary Total""""","Grand Total"""""
Government,1,8500,Yea High School,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,16,42,25,27.2,52.2,28.8,34,62.8,28,37,65,33.9,23.2,57.1,17.1,32.2,49.3,0,0,0,328.4,328.4
Government,1,8704,Glen Eira College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,67,136,54,49,103,67,45,112,61,46,107,36,24,60,33.8,22.5,56.3,29,24,53,627.3,627.3
Government,1,8705,Craigieburn Secondary College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.4,77,148.4,63,56,119,65.5,79,144.5,75,76,151,55,47,102,59,50,109,0,0,0,773.9,773.9
Government,1,8707,Emerald Secondary College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,72,160,73,65,138,74,58,132,80,65.8,145.8,72.2,74.4,146.6,95.4,85.2,180.6,0,0,0,903,903
Government,1,8708,Reservoir High School,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,55,113,59,41,100,48,43,91,48,49,97,48,45,93,38,42,80,0,0,0,574,574
Government,1,8709,Hampton Park Secondary College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,93,185,108,94,202,101,96,197,94,95,189,124,101,225,93.4,90.7,184.1,0,0,0,1182.1,1182.1
Government,1,8710,Hoppers Crossing Secondary College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,118,221,149,105,254,139,128,267,154,125,279,112,117,229,70,81.9,151.9,0,0,0,1401.9,1401.9
Government,1,8715,Keilor Downs Secondary College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,97,221,124,109,233,105,90,195,102,104,206,83,85,168,89,79,168,0,0,0,1191,1191
Government,1,8716,Kurnai College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,82,176,83,103,186,98.8,84,182.8,109.4,127,236.4,124,107.9,231.9,90,105,195,0,0,0,1208.1,1208.1
Government,1,8718,Kurunjang Secondary College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,69,136,53,53,106,69,57,126,64,82,146,74,71,145,40,54,94,0,0,0,753,753
Government,1,8720,Lakes Entrance Secondary College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,50,21.4,22,43.4,26,28,54,22,17,39,19,10.9,29.9,11,19.4,30.4,0,0,0,246.7,246.7
Government,1,8722,Elisabeth Murdoch College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142.4,111,253.4,149,142,291,101,115,216,114,133,247,108.8,136,244.8,84,105.8,189.8,0,0,0,1442,1442
Government,1,8723,Sunbury Downs Secondary College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,60,148,90,66,156,60,68,128,81,66,147,62.5,49.8,112.3,32.5,33,65.5,0,0,0,756.8,756.8
Government,1,8724,Forest Hill College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,25,73,44,27,71,71,41,112,62,63,125,78,62,140,52.9,35,87.9,0,0,0,608.9,608.9
Government,1,8725,Patterson River Secondary College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,83,179,87,91,178,101,100,201,113,88,201,101,87.2,188.2,76.6,96,172.6,0,0,0,1119.8,1119.8
Government,1,8730,St Helena Secondary College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,127,252,161,149,310,133,150,283,130,127.3,257.3,120.6,110.4,231,119.9,88.1,208,0,0,0,1541.3,1541.3
Government,1,8731,Stawell Secondary College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,29,60,44.2,35,79.2,43.4,49,92.4,35.9,33.8,69.7,41.9,31.8,73.7,28,24.2,52.2,0,0,0,427.2,427.2
Government,1,8734,Rowville Secondary College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138.3,127,265.3,142,125,267,150,149,299,191,170,361,179,145,324,147,149.9,296.9,0,0,0,1813.2,1813.2
Government,1,8736,Wonthaggi Secondary College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,123,235,114,95,209,121,111,232,104,92,196,116.4,114.8,231.2,65.1,88.6,153.7,0,0,0,1256.9,1256.9
Government,1,8739,Sandringham College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,41,107,73,54,127,87.5,46,133.5,73,62,135,108,103.8,211.8,126,122.4,248.4,0,0,0,962.7,962.7
Government,1,8742,Fitzroy High School,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,54,99,65,48,113,78,32,110,38,33.5,71.5,41,29,70,32.9,21.3,54.2,0,0,0,517.7,517.7
Government,1,8743,Ashwood Secondary College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,18,43,12,20,32,22,24,46,26,34,60,33.2,28,61.2,20.7,30.8,51.5,0,0,0,293.7,293.7
Government,1,8744,Mullauna Secondary College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,21,69,47,35,82,52,37,89,40,52.9,92.9,34,37,71,33.5,38,71.5,0,0,0,475.4,475.4
Government,1,8745,Leongatha Secondary College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,28,75,38,43,81,52,41,93,42,37,79,43,45.7,88.7,31.3,42.9,74.2,0,0,0,490.9,490.9
Government,1,8746,Diamond Valley College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,52,105,85,74,159,74,73.5,147.5,78,79,157,61.6,61.8,123.4,61.4,53.8,115.2,0,0,0,807.1,807.1
Government,1,8747,Blackburn English Language School,Language,O,8,6,14,14,7,21,18,8,26,11,19,30,11,9,20,14,17,31,14,7,21,0,0,0,163,18,14,32,17,16,33,21,15,36,57,49,106,0,0,0,0,0,0,0,0,0,207,370
Government,1,8748,Collingwood English Language School,Language,O,1,1,2,5,4,9,7,4,11,6,6,12,8,4,12,5,4,9,4,7,11,0,0,0,66,11,8,19,11,12,23,9,8,17,12,4,16,16,13,29,2,2,4,0,0,0,108,174
Government,1,8749,Noble Park English Language School,Language,O,19,25,44,22,16,38,30,25,55,23,27,50,30,19,49,28,20,48,21,15,36,0,0,0,320,11,14,25,22,23,45,22,11,33,18,27,45,28,24,52,28,28,56,0,0,0,256,576
Government,1,8750,Greensborough Secondary College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.6,37,102.6,51,61,112,67,51,118,75,76,151,88.4,82.8,171.2,89.5,61.8,151.3,0,0,0,806.1,806.1
Government,1,8753,Ararat Secondary College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,28,51,12,20,32,29,23,52,30,34,64,26,21,47,26,22,48,0,0,0,294,294
Government,1,8775,Mill Park Secondary College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.4,114,208.4,84,98,182,132,121,253,140,182,322,157,170,327,127,131,258,0,0,0,1550.4,1550.4
Government,1,8777,Bacchus Marsh College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,72,140,69,61,130,77,84,161,75,61,136,66,66,132,39,48,87,0,0,0,786,786
Government,1,8783,The Grange P-12 College,Pri/Sec,O,50,48,98,54,42.6,96.6,59,43,102,46,57,103,57,59,116,60,41,101,60,51,111,0,0,0,727.6,67,62,129,86,63,149,81,75,156,90,80,170,77,91,168,72,67,139,0,0,0,911,1638.6
Government,1,8787,Taylors Lakes Secondary College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,126,245,125,119,244,146,122,268,139,121,260,97.7,107.4,205.1,117,107.9,224.9,0,0,0,1447,1447
Government,1,8790,Sunshine College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,47,111,64,56,120,93,55,148,99,75,174,131,85,216,108.9,64,172.9,0,0,0,941.9,941.9
Government,1,8791,Wallan Secondary College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,51,106,55,46,101,54,57,111,56,28,84,52.5,58.8,111.3,31.9,32.9,64.8,0,0,0,578.1,578.1
Government,1,8797,Thornbury High School,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107.9,72.2,180.1,117.6,71.3,188.9,127,77.5,204.5,122.5,79.5,202,110.7,68.6,179.3,132.9,92.9,225.8,0,0,0,1180.6,1180.6
Government,1,8798,Portland Secondary College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,63,145,64,54,118,74,61,135,64,58,122,47,49.5,96.5,43.9,40.6,84.5,0,0,0,701,701
Government,1,8799,Copperfield College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,162,339,140,171,311,184.4,199,383.4,161,143,304,167,144,311,127,127.7,254.7,0,0,0,1903.1,1903.1
Government,1,8800,Bayside P-12 College,Pri/Sec,O,4,6,10,5,12,17,9,9,18,10,4,14,5,1,6,8,9,17,8,10,18,0,0,0,100,74,57,131,77,72,149,82,53,135,92,62,154,87,51,138,97,60,157,0,0,0,864,964
Government,1,8801,South Oakleigh Secondary College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,23,61,30,48,78,30,37,67,39,24,63,35,37.6,72.6,26,28.9,54.9,0,0,0,396.5,396.5
Government,1,8802,Swan Hill College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,67,135,77,52,129,71,75.2,146.2,91,86.9,177.9,84,84.5,168.5,77.8,67,144.8,0,0,0,901.4,901.4
Government,1,8803,Traralgon College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.4,93,176.4,92,94,186,87,92,179,85.4,80,165.4,80.4,84.7,165.1,61.9,64.8,126.7,0,0,0,998.6,998.6
Government,1,8804,Mornington Secondary College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,117,229,150,131,281,136,146,282,128,107.9,235.9,142,96,238,96.9,105.8,202.7,0,0,0,1468.6,1468.6
Government,1,8806,Essendon East Keilor District College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,35,98,78,43,121,67,34,101,85,85,170,164,104,268,118.9,73,191.9,0,0,0,949.9,949.9
Government,1,8807,Brunswick Secondary College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,86,164,106,59,165,110,73,183,104,76,180,97.9,45.9,143.8,90,64.9,154.9,0,0,0,990.7,990.7
Government,1,8808,Glen Waverley Secondary College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171,128,299,162,139,301,157,155,312,186,172,358,181.8,178.9,360.7,181.4,164,345.4,0,0,0,1976.1,1976.1
Government,1,8809,Monterey Secondary College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,28,62,39,16,55,28,30,58,33,22,55,26,14,40,24,15,39,0,0,0,309,309
Government,1,8811,Warrnambool College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111.3,87,198.3,103,104,207,112,104,216,92,89.4,181.4,115.9,97,212.9,86.2,71.3,157.5,0,0,0,1173.1,1173.1
Government,1,8812,Viewbank College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,105,208,114,92,206,110,90,200,102,102.7,204.7,99.9,82,181.9,96.8,80.2,177,0,0,0,1177.6,1177.6
Government,1,8813,Noble Park Secondary College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,17,44,18,19,37,24,18,42,66,38,104,61,48,109,48,32,80,0,0,0,416,416
Government,1,8814,Baimbridge College,Pri/Sec,O,0,2,2,1,0,1,2,1,3,1,0,1,1,2,3,3,2,5,4,7,11,0,0,0,26,47.4,42,89.4,44,43,87,41,29,70,47,30,77,38.4,32,70.4,32.9,47.5,80.4,0,0,0,474.2,500.2
Government,1,8815,Yarra Hills Secondary College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,50,122,75,63,138,65,50,115,44,37,81,51,57,108,38.9,31,69.9,0,0,0,633.9,633.9
Government,1,8816,Heathmont College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,38,90,50,46,96,40,31,71,32,41,73,30,36,66,32.8,40,72.8,0,0,0,468.8,468.8
Government,1,8818,Horsham College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,55,114,65,59,124,55,67,122,85,77.8,162.8,102.9,102.8,205.7,78,85.9,163.9,0,0,0,892.4,892.4
Government,1,8819,Melbourne Girls College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,206,0,234,234,0,238,238,0,230,230,0,222,222,0,212.7,212.7,0,0,0,1342.7,1342.7
Government,1,8820,Western Heights Secondary College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,25,65,76,34,110,99,43,142,98,71,169,112,47,159,64,46.7,110.7,0,0,0,755.7,755.7
Government,1,8821,Lowanna College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,87.5,172.5,100,95,195,77,82,159,103,85,188,80.2,81,161.2,74.5,64.9,139.4,0,0,0,1015.1,1015.1
Government,1,8823,Templestowe College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,63,133,46,42,88,61,51,112,63,50.7,113.7,49.8,44.7,94.5,34.4,29.8,64.2,0,0,0,605.4,605.4
Government,1,8824,Castlemaine Secondary College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,72,126,52,51,103,62,54,116,59,69.8,128.8,56.8,39.5,96.3,54,32.6,86.6,0,0,0,656.7,656.7
Government,1,8827,Warragul Regional College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,55,133,66,77,143,51,75,126,81.9,63.8,145.7,63.7,63.7,127.4,35,57.2,92.2,0,0,0,767.3,767.3
Government,1,8828,Ballarat Secondary College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,62,112,49,58,107,126,109,235,65,82,147,88,73.7,161.7,46.9,50,96.9,0,0,0,859.6,859.6
Government,1,8830,Charlton College,Pri/Sec,O,2,5,7,1,2,3,2,4,6,8,3,11,7,2,9,0,5,5,6,4,10,0,0,0,51,3,6,9,7,9,16,13,6,19,8,6,14,7.5,8.9,16.4,5.9,8,13.9,0,0,0,88.3,139.3
Government,1,8831,Wycheproof P-12 College,Pri/Sec,O,1,8,9,5,3,8,2,7,9,0,5,5,6,8,14,4,2,6,3,5,8,0,0,0,59,6,2,8,4,7,11,5,5,10,5.8,2,7.8,4.6,8.8,13.4,2,2.6,4.6,0,0,0,54.8,113.8
Government,1,8832,Birchip P-12 School,Pri/Sec,O,11,5,16,4,9,13,8,11,19,11,10,21,7,9,16,7,5,12,7,9,16,0,0,0,113,10,7,17,8,9,17,13,8,21,11,9,20,9,14,23,11,5,16,0,0,0,114,227
Government,1,8833,Nhill College,Pri/Sec,O,2,12,14,13,8,21,3,12,15,7,7,14,14,10,24,11,7,18,15,10,25,0,0,0,131,18,17,35,17,23,40,18,16,34,18,22,40,20,15.5,35.5,10.9,18.7,29.6,0,0,0,214.1,345.1
Government,1,8834,Sale College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,66,142,70,56,126,76,89,165,57,60,117,57,59.6,116.6,41.7,54.3,96,0,0,0,762.6,762.6
Government,1,8835,McClelland Secondary College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,82,168,91,73,164,84,80,164,90,74.1,164.1,73,76,149,56.7,59.3,116,0,0,0,925.1,925.1
Government,1,8836,Footscray City College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,62.6,179.6,90,53,143,73,42,115,110,47,157,76,53.8,129.8,58.9,51.9,110.8,57,24,81,916.2,916.2
Government,1,8838,Western English Language School,Language,O,10,8,18,7,10,17,16,7,23,10,9,19,8,3,11,12,11,23,11,11,22,0,0,0,133,4,8,12,19,11,30,21,18,39,48,50,98,0,0,0,0,0,0,0,0,0,179,312
Government,1,8839,Narre Warren South P-12 College,Pri/Sec,O,39,30,69,42,41,83,67,50,117,59,43,102,40,53,93,44,37,81,57.2,53,110.2,0,0,0,655.2,104,130,234,110,104,214,120,94,214,112,122,234,98,111,209,84,90,174,0,0,0,1279,1934.2
Government,1,8841,Lara Secondary College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,49,139,77,60,137,91,52,143,82,52,134,70.9,51.8,122.7,53.9,45,98.9,0,0,0,774.6,774.6
Government,1,8842,Kaniva College,Pri/Sec,O,13,7,20,14,8,22,7,3,10,7,8,15,2,6,8,8,5,13,12,10,22,0,0,0,110,10,13,23,6,9,15,15,5,20,7,8,15,6.8,8.7,15.5,5.5,8.4,13.9,0,0,0,102.4,212.4
Government,1,8843,Corryong College,Pri/Sec,O,12,8,20,7,11,18,12,14.8,26.8,7,15,22,8,7,15,10,12,22,16,9,25,0,0,0,148.8,16,6,22,9,22,31,12,19,31,17,15,32,17,13.9,30.9,10.9,16.4,27.3,0,0,0,174.2,323
Government,1,8845,Maryborough Education Centre,Pri/Sec,O,21,23,44,22,16,38,21,25,46,29,29,58,28.6,21,49.6,32,28,60,38,31,69,7.6,4,11.6,376.2,52,54,106,60,50,110,64,54,118,54,55,109,56,51,107,47.2,47.6,94.8,14,5,19,663.8,1040
Government,1,8846,The Lakes South Morang P-9 School,Pri/Sec,O,46,39,85,43,48,91,43.2,52,95.2,61,53,114,52,45,97,56,55,111,60,55,115,0,0,0,708.2,43,45,88,38,43,81,51.2,31,82.2,0,0,0,0,0,0,0,0,0,0,0,0,251.2,959.4
Government,1,8847,Point Cook Senior Secondary College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,121,280,169,136,305,120,123,243,0,0,0,828,828
Government,1,8848,Manor Lakes P-12 College,Pri/Sec,O,68,43,111,69,55,124,60,53,113,71,78,149,65,68,133,67,70,137,56,54,110,0,0,0,877,61,61,122,83,80,163,86,69,155,91,71,162,84,72,156,81,65,146,0,0,0,904,1781
Government,1,8849,Coburg High School,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,72,166,0,0,0,0,0,0,8,12,20,22,17,39,16,24,40,0,0,0,265,265
Government,1,8851,Wodonga Middle Years College,Pri/Sec,O,0,0,0,0,0,0,0,0,0,0,1,1,2,5,7,5,3,8,5,8,13,0,0,0,29,143,127,270,145,143,288,150,148,298,0,0,0,0,0,0,0,0,0,0,0,0,856,885
Government,1,8853,Mount Ridley P-12 College,Pri/Sec,O,46,46,92,58,70,128,54,48,102,63,61,124,80.4,63,143.4,65,59.4,124.4,43,48,91,0,0,0,804.8,101,107,208,106,95,201,100,79,179,106,101,207,111,105,216,67,71,138,0,0,0,1149,1953.8
Government,1,8854,Tarneit Senior College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,64,140,51,65,116,68,50,118,0,0,0,374,374
Government,1,8855,Echuca College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,41,98,49,63.5,112.5,58,43,101,72,59,131,58,62,120,38,55,93,0,0,0,655.5,655.5
Government,1,8856,John Monash Science School,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,80,200,116.5,98.5,215,126.4,90.4,216.8,0,0,0,631.8,631.8
Government,1,8857,Altona P-9 College,Pri/Sec,O,7,6,13,9,11,20,13,9,22,4,6,10,10,9.4,19.4,5,11,16,15,5,20,0,0,0,120.4,20,23,43,17,7,24,16,16,32,0,0,0,0,0,0,0,0,0,0,0,0,99,219.4
Government,1,8858,Dandenong High School,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,123,232,163,126,289,149,162,311,190,182,372,218,146,364,176,148,324,0,0,0,1892,1892
Government,1,8859,Bass Coast Specialist School,Special,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,5.2,25.2,25.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.1,13,33.1,33.1,58.3
Government,1,8861,Laverton P-12 College,Pri/Sec,O,18,22,40,15,17,32,12,9,21,14,17,31,22,24,46,16,15,31,16,24,40,0,0,0,241,22,32,54,22,31,53,32,21,53,38,30,68,38,36,74,21,26,47,0,0,0,349,590
Government,1,8862,Hume Central Secondary College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,63,178,122,74,196,103,86,189,108,99,207,101,92,193,67,79.9,146.9,0,0,0,1109.9,1109.9
Government,1,8864,Colac Secondary College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,45.6,99.6,46,55,101,54,55.4,109.4,42,42,84,56.2,48.7,104.9,32.5,25.8,58.3,0,0,0,557.2,557.2
Government,1,8865,Nossal High School,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,98,208,108,100,208,105.8,101.9,207.7,104.7,97.7,202.4,0,0,0,826.1,826.1
Government,1,8866,Suzanne Cory High School,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,86,200,106,94,200,104,95,199,116,83,199,0,0,0,798,798
Government,1,8867,Keysborough Secondary College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,154,322,160,119,279,140,112,252,121,113,234,140,106,246,130,108,238,0,0,0,1571,1571
Government,1,8868,Hallam Senior Secondary College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,84.2,223.2,223.3,148.6,371.9,203.4,119.7,323.1,0,0,0,918.2,918.2
Government,1,8869,Gleneagles Secondary College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,124,265,169,134,303,169,131,300,117,104,221,78.5,78.3,156.8,60.3,68.3,128.6,0,0,0,1374.4,1374.4
Government,1,8870,Fountain Gate Secondary College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,101,227,93,99,192,116,111,227,94,99.9,193.9,56,58.7,114.7,37,73.7,110.7,0,0,0,1065.3,1065.3
Government,1,8872,Balmoral K-12 Community College,Pri/Sec,O,5,10,15,11,7,18,6,13,19,9,5,14,8,8,16,7,9,16,9,8,17,0,0,0,115,9,3,12,6,3,9,4,2,6,8,3,11,6,0,6,6,4.2,10.2,0,0,0,54.2,169.2
Government,1,8873,Myrtleford P-12 College,Pri/Sec,O,12,7,19,22,10,32,10,11,21,13,8,21,8,7,15,14.6,6,20.6,13,12,25,0,0,0,153.6,10,12,22,4,8,12,14,10,24,6,13,19,12,14,26,11.6,10.6,22.2,0,0,0,125.2,278.8
Government,1,8874,Alkira Secondary College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,97,205,94,80,174,99,94,193,82,87,169,92,85,177,81.7,62,143.7,0,0,0,1061.7,1061.7
Government,1,8875,Somerville Secondary College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,36,82,25,26,51,34,31,65,33,20,53,18,25.8,43.8,17.6,22.4,40,0,0,0,334.8,334.8
